SESSION_ID,ENERGIA_TOTAL_MJ,MASSA_TOTAL_TON,TIPO_COMBUSTIVEL_PRINCIPAL,NUM_REGISTROS_CONSUMO
41400006672,1579.5,39.0,LSHFO 0.5,1
41400006674,1701.0,42.0,LSHFO 0.5,1
41400006676,1579.5,39.0,LSHFO 0.5,1
41400006678,1579.5,39.0,LSHFO 0.5,1
41400006680,1579.5,39.0,LSHFO 0.5,1
41400006682,1539.0,38.0,LSHFO 0.5,3
41400006684,1539.0,38.0,LSHFO 0.5,1
41400006686,1498.5,37.0,LSHFO 0.5,1
41400006688,1539.0,38.0,LSHFO 0.5,1
41400006690,1701.0,42.0,LSHFO 0.5,1
41400006692,1579.5,39.0,LSHFO 0.5,1
41400006694,1368.8999999999999,33.8,LSHFO 0.5,1
41400006696,1539.0,38.0,LSHFO 0.5,1
41400006698,1296.0,32.0,LSHFO 0.5,1
41400006705,20.25,0.5,LSHFO 0.5,1
41400006713,20.25,0.5,LSHFO 0.5,1
41400006725,101.25,2.5,LSHFO 0.5,1
41400006729,190.35,4.7,LSHFO 0.5,1
41400006735,32.4,0.8,LSHFO 0.5,1
41400006743,40.5,1.0,LSHFO 0.5,1
41400006747,1093.5,27.0,LSHFO 0.5,1
41400006750,1846.8,45.6,LSHFO 0.5,1
41400006752,1822.5,45.0,LSHFO 0.5,1
41400006754,1782.0,44.0,LSHFO 0.5,1
41400006756,1741.5,43.0,LSHFO 0.5,1
41400006758,1660.5,41.0,LSHFO 0.5,1
41400006760,1741.5,43.0,LSHFO 0.5,1
41400006762,1782.0,44.0,LSHFO 0.5,1
41400006765,1782.0,44.0,LSHFO 0.5,1
41400006767,1741.5,43.0,LSHFO 0.5,1
41400006770,1660.5,41.0,LSHFO 0.5,1
41400006772,1863.0,46.0,LSHFO 0.5,1
41400006776,1701.0,42.0,LSHFO 0.5,1
41400006778,1863.0,46.0,LSHFO 0.5,1
41400006780,2025.0,50.0,LSHFO 0.5,1
41400006782,1863.0,46.0,LSHFO 0.5,1
41400006784,1660.5,41.0,LSHFO 0.5,1
41400006797,1620.0,40.0,LSHFO 0.5,1
41400006799,1741.5,43.0,LSHFO 0.5,1
41400006801,1336.5,33.0,LSHFO 0.5,1
41400006810,109.35000000000001,2.7,LSHFO 0.5,1
41400006821,202.5,5.0,LSHFO 0.5,1
41400006832,162.0,4.0,LSHFO 0.5,1
41400006842,943.9335,23.307,LSHFO 0.5,1
41400006844,1944.0,48.0,LSHFO 0.5,1
41400006846,1944.0,48.0,LSHFO 0.5,1
41400006848,1944.0,48.0,LSHFO 0.5,1
41400006850,1944.0,48.0,LSHFO 0.5,1
41400006853,1863.0,46.0,LSHFO 0.5,1
41400006855,1741.5,43.0,LSHFO 0.5,1
41400006857,1620.0,40.0,LSHFO 0.5,1
41400006859,1620.0,40.0,LSHFO 0.5,1
41400006863,1620.0,40.0,LSHFO 0.5,1
41400006865,1620.0,40.0,LSHFO 0.5,1
41400006867,1539.0,38.0,LSHFO 0.5,1
41400006873,68.85,1.7,LSHFO 0.5,1
41400006882,40.5,1.0,LSHFO 0.5,1
41400006899,28.349999999999998,0.7,LSHFO 0.5,1
41400006911,123.12,3.04,LSHFO 0.5,1
41400006917,81.0,2.0,LSHFO 0.5,3
41400006925,283.5,7.0,LSHFO 0.5,1
41400006933,40.5,1.0,LSHFO 0.5,1
41400006937,0.0,0.0,LSHFO 0.5,4
41400006941,81.0,2.0,LSHFO 0.5,3
41400006945,153.9,3.8,LSHFO 0.5,3
41400006949,0.0,0.0,LSHFO 0.5,3
41400006953,134.865,3.33,LSHFO 0.5,3
41400006957,22.275000000000002,0.55,LSHFO 0.5,1
41400006959,1498.5,37.0,LSHFO 0.5,1
41400006961,1741.5,43.0,LSHFO 0.5,1
41400006963,1512.2700000000002,37.34,LSHFO 0.5,1
41400006969,324.0,8.0,LSHFO 0.5,1
41400006971,1701.0,42.0,LSHFO 0.5,1
41400006973,1498.5,37.0,LSHFO 0.5,1
41400006975,1444.2299999999998,35.66,LSHFO 0.5,1
41400006990,1417.5,35.0,LSHFO 0.5,1
41400006992,1822.5,45.0,LSHFO 0.5,1
41400006994,1539.0,38.0,LSHFO 0.5,1
41400006996,1822.5,45.0,LSHFO 0.5,1
41400006998,1498.5,37.0,LSHFO 0.5,1
41400007000,1620.0,40.0,LSHFO 0.5,1
41400007002,1498.5,37.0,LSHFO 0.5,1
41400007005,1498.5,37.0,LSHFO 0.5,1
41400007008,1498.5,37.0,LSHFO 0.5,1
41400007010,1498.5,37.0,LSHFO 0.5,1
41400007016,1498.5,37.0,LSHFO 0.5,1
41400007018,1903.5,47.0,LSHFO 0.5,1
41400007020,1741.5,43.0,LSHFO 0.5,1
41400007022,1620.0,40.0,LSHFO 0.5,1
41400007024,1741.5,43.0,LSHFO 0.5,1
41400007026,1620.0,40.0,LSHFO 0.5,1
41400007028,1620.0,40.0,LSHFO 0.5,1
41400007030,1620.0,40.0,LSHFO 0.5,1
41400007032,1620.0,40.0,LSHFO 0.5,1
41400007034,1620.0,40.0,LSHFO 0.5,1
41400007036,1620.0,40.0,LSHFO 0.5,1
41400007038,1458.0,36.0,LSHFO 0.5,1
41400007043,1620.0,40.0,LSHFO 0.5,1
41400007046,1620.0,40.0,LSHFO 0.5,1
41400007052,40.5,1.0,LSHFO 0.5,1
41400007056,0.0,0.0,LSHFO 0.5,4
41400007060,81.0,2.0,LSHFO 0.5,1
41400007065,202.5,5.0,LSHFO 0.5,1
41400007072,81.0,2.0,LSHFO 0.5,3
41400007076,445.5,11.0,LSHFO 0.5,3
41400007082,36.45,0.9,LSHFO 0.5,1
41400007087,0.0,0.0,LSHFO 0.5,3
41400007093,81.0,2.0,LSHFO 0.5,1
41400007101,81.0,2.0,LSHFO 0.5,1
41400007105,1660.5,41.0,LSHFO 0.5,1
41400007107,2268.0,56.0,LSHFO 0.5,1
41400007110,2146.5,53.0,LSHFO 0.5,1
41400007112,1984.5,49.0,LSHFO 0.5,1
41400007114,1820.07,44.94,LSHFO 0.5,3
41400007117,1944.0,48.0,LSHFO 0.5,1
41400007119,2106.0,52.0,LSHFO 0.5,1
41400007122,1984.5,49.0,LSHFO 0.5,1
41400007124,1863.0,46.0,LSHFO 0.5,1
41400007126,1620.0,40.0,LSHFO 0.5,1
41400007128,1701.0,42.0,LSHFO 0.5,1
41400007130,1944.0,48.0,LSHFO 0.5,1
41400007132,1640.25,40.5,LSHFO 0.5,1
41400007134,1566.3100000000002,37.3,LSHFO 0.5,2
41400007140,38.43000000000001,0.9,ULSMGO 0.1,1
41400007144,0.0,0.0,LFO,4
41400007148,42.7,1.0,ULSMGO 0.1,1
41400007152,427.0,10.0,LFO,4
41400007159,17.080000000000002,0.4,ULSMGO 0.1,1
41400007167,8.540000000000001,0.2,ULSMGO 0.1,1
41400007171,1194.75,29.5,LSHFO 0.5,1
41400007173,1579.5,39.0,LSHFO 0.5,1
41400007177,1498.5,37.0,LSHFO 0.5,1
41400007179,1458.0,36.0,LSHFO 0.5,1
41400007181,1392.0600000000002,33.0,LFO,4
41400007183,1445.0,34.0,LFO,3
41400007185,1445.0,34.0,LFO,1
41400007187,1572.5,37.0,LFO,1
41400007189,1445.0,34.0,LFO,1
41400007191,1572.5,37.0,LFO,1
41400007193,1742.5,41.0,LFO,1
41400007195,1955.0,46.0,LFO,1
41400007197,1615.0,38.0,LFO,1
41400007203,17.0,0.4,LFO,1
41400007207,55.25,1.3,LFO,3
41400007214,42.5,1.0,LFO,1
41400007218,127.5,3.0,LFO,1
41400007231,0.0,0.0,LFO,3
41400007238,242.7,5.8,LFO,4
41400007242,0.0,0.0,LFO,3
41400007247,196.95,4.699999999999999,LFO,4
41400007251,58.085,1.3900000000000001,LFO,4
41400007253,3780.0,90.0,LFO,4
41400007255,3759.25,89.5,LFO,4
41400007257,3360.0,80.0,LFO,4
41400007261,1846.75,44.5,LSLFO 0.5,1
41400007264,1784.5,43.0,LSLFO 0.5,1
41400007266,1784.5,43.0,LSLFO 0.5,3
41400007268,1867.5,45.0,LSLFO 0.5,1
41400007270,1826.0,44.0,LSLFO 0.5,1
41400007272,1639.25,39.5,LSLFO 0.5,1
41400007274,1577.0,38.0,LSLFO 0.5,3
41400007276,1577.0,38.0,LSLFO 0.5,1
41400007278,1577.0,38.0,LSLFO 0.5,1
41400007280,1618.5,39.0,LSLFO 0.5,1
41400007282,1103.9,26.6,LSLFO 0.5,3
41400007284,679.6,16.0,LSLFO 0.5,2
41400007314,640.5,15.0,ULSMGO 0.1,1
41400007323,76.86000000000001,1.8,ULSMGO 0.1,1
41400007327,85.4,2.0,ULSMGO 0.1,1
41400007335,17.080000000000002,0.4,ULSMGO 0.1,1
41400007339,0.0,0.0,BIO HEAVY FUEL OIL - B24,5
41400007343,17.080000000000002,0.4,ULSMGO 0.1,1
41400007347,1223.8,30.0,LSHFO 0.5,2
41400007349,1539.0,38.0,LSHFO 0.5,1
41400007351,1539.0,38.0,LSHFO 0.5,1
41400007353,1549.368,38.256,LSHFO 0.5,1
41400007355,1498.5,37.0,LSHFO 0.5,1
41400007358,1482.0,38.0,BIO HEAVY FUEL OIL - B24,1
41400007360,1443.0,37.0,BIO HEAVY FUEL OIL - B24,1
41400007362,1482.0,38.0,BIO HEAVY FUEL OIL - B24,1
41400007364,1482.0,38.0,BIO HEAVY FUEL OIL - B24,1
41400007366,1443.0,37.0,BIO HEAVY FUEL OIL - B24,1
41400007368,1365.0,35.0,BIO HEAVY FUEL OIL - B24,1
41400007370,1365.0,35.0,BIO HEAVY FUEL OIL - B24,1
41400007372,1567.8000000000002,40.2,BIO HEAVY FUEL OIL - B24,5
41500000346,74.7,1.8,VLSHFO 0.1,1
41500000354,83.0,2.0,VLSHFO 0.1,1
41500000365,157.7,3.8,VLSHFO 0.1,1
41500000369,1390.25,33.5,VLSHFO 0.1,1
41500000371,2247.64,54.16,VLSHFO 0.1,1
41500000377,24.9,0.6,VLSHFO 0.1,1
41500000386,622.5,15.0,VLSHFO 0.1,1
41500000396,332.0,8.0,VLSHFO 0.1,1
41500000400,1245.0,30.0,ULSMGO 0.1,2
41500000402,2075.0,50.0,ULSMGO 0.1,2
41500000404,373.5,9.0,ULSMGO 0.1,2
41500000410,1037.5,25.0,VLSHFO 0.1,1
41500000416,249.0,6.0,VLSHFO 0.1,1
41500000424,124.5,3.0,VLSHFO 0.1,1
41500000432,456.5,11.0,VLSHFO 0.1,1
41500000434,1826.0,44.0,VLSHFO 0.1,1
41500000436,1909.0,46.0,VLSHFO 0.1,1
41500000438,1003.0550000000001,24.17,ULSMGO 0.1,2
41500000444,636.195,15.33,VLSHFO 0.1,1
41500000446,124.5,3.0,VLSHFO 0.1,1
41500000448,83.0,2.0,VLSHFO 0.1,1
41500000450,83.0,2.0,VLSHFO 0.1,1
41500000452,83.0,2.0,VLSHFO 0.1,1
41500000454,83.0,2.0,VLSHFO 0.1,1
41500000458,270.95,6.5,ULSMGO 0.1,2
41500000460,83.0,2.0,VLSHFO 0.1,1
41500000466,207.5,5.0,VLSHFO 0.1,1
41500000472,0.0,0.0,ULSMGO 0.1,2
41500000474,0.0,0.0,ULSMGO 0.1,2
41500000476,0.0,0.0,ULSMGO 0.1,2
41500000480,0.0,0.0,ULSMGO 0.1,2
41500000482,0.0,0.0,ULSMGO 0.1,2
41500000486,321.625,7.75,VLSHFO 0.1,1
41500000490,332.0,8.0,VLSHFO 0.1,1
41500000498,41.5,1.0,VLSHFO 0.1,1
41500000507,124.5,3.0,VLSHFO 0.1,1
41500000516,166.0,4.0,VLSHFO 0.1,1
41500000524,498.0,12.0,ULSMGO 0.1,2
41500000530,0.0,0.0,ULSMGO 0.1,2
41500000534,124.5,3.0,VLSHFO 0.1,1
41500000538,1079.0,26.0,VLSHFO 0.1,1
41500000541,2822.0,68.0,VLSHFO 0.1,1
41500000543,2988.0,72.0,VLSHFO 0.1,1
41500000549,1037.5,25.0,VLSHFO 0.1,1
41500000553,1494.0,36.0,VLSHFO 0.1,1
41500000560,166.0,4.0,VLSHFO 0.1,1
41500000564,0.0,0.0,ULSMGO 0.1,2
41500000568,332.0,8.0,VLSHFO 0.1,1
41500000573,1022.5600000000001,24.64,ULSMGO 0.1,2
41500000575,1292.725,31.15,ULSMGO 0.1,2
41500000578,2081.64,50.16,VLSHFO 0.1,1
41500000580,684.75,16.5,VLSHFO 0.1,1
41500000589,290.5,7.0,VLSHFO 0.1,1
41500000591,166.0,4.0,VLSHFO 0.1,1
41500000593,166.0,4.0,VLSHFO 0.1,1
41500000595,166.0,4.0,VLSHFO 0.1,1
41500000597,294.65,7.1,VLSHFO 0.1,1
41500000599,290.5,7.0,VLSHFO 0.1,1
41500000605,747.0,18.0,VLSHFO 0.1,1
41500000615,83.0,2.0,ULSMGO 0.1,2
41500000619,166.0,4.0,ULSMGO 0.1,2
41500000623,166.0,4.0,VLSHFO 0.1,1
41500000627,249.0,6.0,ULSMGO 0.1,4
41500000631,166.0,4.0,VLSHFO 0.1,1
41500000638,788.5,19.0,VLSHFO 0.1,1
41500000640,2324.0,56.0,VLSHFO 0.1,1
41500000643,2490.0,60.0,VLSHFO 0.1,1
41500000645,2407.0,58.0,VLSHFO 0.1,1
41500000647,2365.5,57.0,VLSHFO 0.1,1
41500000649,1577.0,38.0,VLSHFO 0.1,1
41500000651,2324.0,56.0,VLSHFO 0.1,1
41500000653,2324.0,56.0,VLSHFO 0.1,1
41500000655,2324.0,56.0,VLSHFO 0.1,1
41500000657,2365.5,57.0,VLSHFO 0.1,1
41500000659,2241.0,54.0,VLSHFO 0.1,1
41500000661,2365.5,57.0,VLSHFO 0.1,1
41500000663,2365.5,57.0,VLSHFO 0.1,1
41500000665,2324.0,56.0,VLSHFO 0.1,1
41500000667,2324.0,56.0,VLSHFO 0.1,1
41500000669,2365.5,57.0,VLSHFO 0.1,1
41500000671,2365.5,57.0,VLSHFO 0.1,1
41500000673,2365.5,57.0,VLSHFO 0.1,1
41500000676,2365.5,57.0,VLSHFO 0.1,1
41500000678,2365.5,57.0,VLSHFO 0.1,1
41500000680,2365.5,57.0,VLSHFO 0.1,1
41500000682,2365.5,57.0,VLSHFO 0.1,1
41500000684,2365.5,57.0,VLSHFO 0.1,1
41500000686,2324.0,56.0,VLSHFO 0.1,1
41500000696,498.0,12.0,VLSHFO 0.1,1
41500000700,290.5,7.0,ULSMGO 0.1,2
41500000704,0.0,0.0,ULSMGO 0.1,2
41500000709,124.5,3.0,ULSMGO 0.1,2
41500000726,498.0,12.0,VLSHFO 0.1,1
41500000735,2241.0,54.0,VLSHFO 0.1,1
41500000739,2199.5,53.0,VLSHFO 0.1,1
41500000741,2199.5,53.0,VLSHFO 0.1,1
41500000743,2199.5,53.0,VLSHFO 0.1,1
41500000745,2158.0,52.0,VLSHFO 0.1,1
41500000748,2116.5,51.0,VLSHFO 0.1,1
41500000750,2116.5,51.0,VLSHFO 0.1,1
41500000752,2116.5,51.0,VLSHFO 0.1,1
41500000754,1909.0,46.0,VLSHFO 0.1,1
41500000756,622.5,15.0,VLSHFO 0.1,1
41500000760,83.0,2.0,VLSHFO 0.1,1
41500000764,0.0,0.0,ULSMGO 0.1,2
41500000769,83.0,2.0,VLSHFO 0.1,1
41500000773,954.5,23.0,VLSHFO 0.1,1
41500000775,1701.5,41.0,VLSHFO 0.1,1
41500000777,2116.5,51.0,VLSHFO 0.1,1
41500000779,2116.5,51.0,VLSHFO 0.1,1
41500000781,2116.5,51.0,VLSHFO 0.1,1
41500000785,2116.5,51.0,VLSHFO 0.1,1
41500000788,2116.5,51.0,VLSHFO 0.1,1
41500000790,2158.0,52.0,VLSHFO 0.1,1
41500000792,2158.0,52.0,VLSHFO 0.1,1
41500000794,2158.0,52.0,VLSHFO 0.1,1
41500000796,2158.0,52.0,VLSHFO 0.1,1
41500000798,2158.0,52.0,VLSHFO 0.1,1
41500000800,2158.0,52.0,ULSMGO 0.1,2
41500000804,41.5,1.0,VLSHFO 0.1,1
41500000811,207.5,5.0,VLSHFO 0.1,1
41500000860,83.0,2.0,VLSHFO 0.1,1
41500000863,2324.0,56.0,VLSHFO 0.1,1
41500000865,2324.0,56.0,VLSHFO 0.1,1
41500000867,416.2,10.0,ULSMGO 0.1,2
41500000890,1951.7,47.0,ULSMGO 0.1,2
41500000896,2116.5,51.0,VLSHFO 0.1,1
41500000900,1785.7,43.0,ULSMGO 0.1,2
41500000943,207.5,5.0,ULSMGO 0.1,2
41500000945,2241.0,54.0,VLSHFO 0.1,1
41500000947,2241.0,54.0,VLSHFO 0.1,1
41500000949,1702.7,41.0,ULSMGO 0.1,2
41500000967,498.0,12.0,VLSHFO 0.1,1
41500000969,2116.5,51.0,VLSHFO 0.1,1
41500000971,1909.0,46.0,VLSHFO 0.1,1
41500000973,1536.7,37.0,ULSMGO 0.1,2
41500001010,1950.5,47.0,VLSHFO 0.1,1
41500001012,2158.0,52.0,VLSHFO 0.1,1
41500001014,2241.0,54.0,VLSHFO 0.1,1
41500001016,249.0,6.0,VLSHFO 0.1,1
41500001039,1944.69,46.86,VLSHFO 0.1,1
41500001041,1955.065,47.11,VLSHFO 0.1,1
41500001052,345.695,8.33,VLSHFO 0.1,1
41500001077,1501.055,36.17,VLSHFO 0.1,1
41500001079,2001.5449999999998,48.23,VLSHFO 0.1,1
41500001081,498.0,12.0,VLSHFO 0.1,1
41500001094,0.0,0.0,VLSHFO 0.1,1
41500001108,1037.5,25.0,VLSHFO 0.1,1
41500001111,1867.5,45.0,VLSHFO 0.1,1
41500001113,2549.5,61.0,ULSMGO 0.1,2
41500001115,1048.29,25.26,VLSHFO 0.1,1
41500001142,207.5,5.0,VLSHFO 0.1,1
41500001144,1992.0,48.0,VLSHFO 0.1,1
41500001146,2000.7150000000001,48.21,VLSHFO 0.1,1
41500001148,1577.0,38.0,VLSHFO 0.1,1
41500001182,1120.5,27.0,VLSHFO 0.1,1
41500001184,2112.35,50.9,VLSHFO 0.1,1
41500001186,2112.35,50.9,VLSHFO 0.1,1
41500001189,373.5,9.0,VLSHFO 0.1,1
41500001206,1245.0,30.0,VLSHFO 0.1,1
41500001208,345.695,8.33,VLSHFO 0.1,1
41500001210,2365.5,57.0,VLSHFO 0.1,1
41500001212,19.919999999999998,0.48,VLSHFO 0.1,1
41500001243,0.0,0.0,ULSMGO 0.1,2
41500001247,664.0,16.0,ULSMGO 0.1,2
41500001273,2199.5,53.0,VLSHFO 0.1,1
41500001275,83.0,2.0,VLSHFO 0.1,1
41500001294,788.5,19.0,VLSHFO 0.1,1
41500001296,1494.0,36.0,VLSHFO 0.1,1
41500001298,871.5,21.0,VLSHFO 0.1,1
41500001300,1909.0,46.0,VLSHFO 0.1,1
41500001302,719.1949999999999,17.33,ULSMGO 0.1,2
41500001312,1037.5,25.0,VLSHFO 0.1,1
41500001316,0.0,0.0,VLSHFO 0.1,1
41500001346,1535.5,37.0,VLSHFO 0.1,1
41500001348,2324.0,56.0,VLSHFO 0.1,1
41500001350,2241.0,54.0,VLSHFO 0.1,1
41500001352,2282.5,55.0,VLSHFO 0.1,1
41500001354,2158.0,52.0,VLSHFO 0.1,1
41500001356,2365.5,57.0,VLSHFO 0.1,1
41500001358,2428.35,58.5,ULSMGO 0.1,2
41500001361,2345.35,56.5,ULSMGO 0.1,2
41500001363,2262.35,54.5,ULSMGO 0.1,2
41500001365,2262.35,54.5,ULSMGO 0.1,2
41500001367,2137.85,51.5,ULSMGO 0.1,2
41500001369,2096.35,50.5,ULSMGO 0.1,2
41500001371,2303.85,55.5,ULSMGO 0.1,2
41500001373,2179.35,52.5,ULSMGO 0.1,2
41500001375,2303.85,55.5,ULSMGO 0.1,2
41500001377,2220.85,53.5,ULSMGO 0.1,2
41500001379,2220.85,53.5,ULSMGO 0.1,2
41500001381,2199.5,53.0,VLSHFO 0.1,1
41500001383,2179.35,52.5,ULSMGO 0.1,2
41500001385,1867.5,45.0,VLSHFO 0.1,1
41500001387,1722.85,41.5,ULSMGO 0.1,2
41500001389,1722.85,41.5,ULSMGO 0.1,2
41500001391,1805.85,43.5,ULSMGO 0.1,2
41500001393,1681.35,40.5,ULSMGO 0.1,2
41500001397,643.85,15.5,ULSMGO 0.1,2
41500001425,1048.602,25.26,ULSMGO 0.1,2
41500001446,0.0,0.0,VLSHFO 0.1,1
41500001448,1764.35,42.5,ULSMGO 0.1,2
41500001450,1507.237,36.31,ULSMGO 0.1,2
41500001452,1515.35,36.5,ULSMGO 0.1,2
41500001454,1494.0,36.0,VLSHFO 0.1,1
41500001456,1307.85,31.5,ULSMGO 0.1,2
41500001458,1618.5,39.0,VLSHFO 0.1,1
41500001460,954.5,23.0,VLSHFO 0.1,1
41500001462,1203.5,29.0,VLSHFO 0.1,1
41500001464,747.0,18.0,VLSHFO 0.1,1
41500001466,622.5,15.0,VLSHFO 0.1,1
41500001468,581.0,14.0,VLSHFO 0.1,1
41500001470,581.0,14.0,VLSHFO 0.1,1
41500001472,1535.5,37.0,VLSHFO 0.1,1
41500001474,1079.0,26.0,VLSHFO 0.1,1
41500001476,1867.5,45.0,VLSHFO 0.1,1
41500001478,1494.0,36.0,VLSHFO 0.1,1
41500001480,1826.0,44.0,VLSHFO 0.1,1
41500001482,871.5,21.0,ULSMGO 0.1,2
41500001492,166.0,4.0,VLSHFO 0.1,1
41500001494,0.0,0.0,ULSMGO 0.1,2
41500001501,0.0,0.0,ULSMGO 0.1,2
41500001503,0.0,0.0,VLSHFO 0.1,1
41500001520,0.0,0.0,ULSMGO 0.1,2
41500001525,1369.5,33.0,ULSMGO 0.1,2
41500001528,1138.434,27.42,ULSMGO 0.1,2
41500001580,1082.416,26.08,ULSMGO 0.1,2
41500001582,2013.35,48.5,ULSMGO 0.1,2
41500001584,2013.35,48.5,ULSMGO 0.1,2
41500001586,2303.85,55.5,ULSMGO 0.1,2
41500001588,2303.85,55.5,ULSMGO 0.1,2
41500001590,2096.35,50.5,ULSMGO 0.1,2
41500001592,2303.85,55.5,ULSMGO 0.1,2
41500001594,2407.6,58.0,ULSMGO 0.1,2
41500001596,2096.35,50.5,ULSMGO 0.1,2
41500001598,2220.85,53.5,ULSMGO 0.1,2
41500001600,2220.85,53.5,ULSMGO 0.1,2
41500001602,2096.35,50.5,ULSMGO 0.1,2
41500001604,2303.85,55.5,ULSMGO 0.1,2
41500001606,2262.35,54.5,ULSMGO 0.1,2
41500001608,2137.85,51.5,ULSMGO 0.1,2
41500001610,2137.85,51.5,ULSMGO 0.1,2
41500001612,2179.35,52.5,ULSMGO 0.1,2
41500001614,2262.35,54.5,ULSMGO 0.1,2
41500001616,2262.35,54.5,ULSMGO 0.1,2
41500001618,2303.85,55.5,ULSMGO 0.1,2
41500001620,2303.85,55.5,ULSMGO 0.1,2
41500001622,2469.85,59.5,ULSMGO 0.1,2
41500001626,2469.85,59.5,ULSMGO 0.1,2
41500001628,2469.85,59.5,ULSMGO 0.1,2
41500001630,2469.85,59.5,ULSMGO 0.1,2
41500001632,2469.85,59.5,ULSMGO 0.1,2
41500001634,2345.35,56.5,ULSMGO 0.1,2
41500001637,332.0,8.0,ULSMGO 0.1,2
41500001647,207.5,5.0,VLSHFO 0.1,1
41500001649,0.0,0.0,ULSMGO 0.1,2
41500001652,104.35,2.5,ULSMGO 0.1,2
41500001654,21.35,0.5,ULSMGO 0.1,2
41500001668,187.35,4.5,ULSMGO 0.1,2
41500001670,83.0,2.0,VLSHFO 0.1,3
41500001690,332.0,8.0,VLSHFO 0.1,1
41500001696,0.0,0.0,ULSMGO 0.1,1
41500001701,0.0,0.0,ULSMGO 0.1,2
41500001706,560.85,13.5,ULSMGO 0.1,2
41500001708,1100.35,26.5,ULSMGO 0.1,2
41500001710,1515.35,36.5,ULSMGO 0.1,2
41500001712,768.35,18.5,ULSMGO 0.1,2
41500001722,954.5,23.0,VLSHFO 0.1,1
41500001724,21.35,0.5,ULSMGO 0.1,2
41500001726,21.35,0.5,ULSMGO 0.1,1
41500001789,1037.5,25.0,VLSHFO 0.1,1
41500001792,1266.35,30.5,ULSMGO 0.1,2
41500001806,207.5,5.0,VLSHFO 0.1,1
41500001810,622.5,15.0,VLSHFO 0.1,1
41500001818,622.5,15.0,VLSHFO 0.1,1
41500001824,830.0,20.0,VLSHFO 0.1,1
41500001826,830.0,20.0,VLSHFO 0.1,1
41500001831,622.5,15.0,VLSHFO 0.1,1
41500001837,415.0,10.0,VLSHFO 0.1,1
41500001841,41.5,1.0,VLSHFO 0.1,1
41500001861,0.0,0.0,ULSMGO 0.1,1
41500001870,332.0,8.0,VLSHFO 0.1,1
41500001899,539.5,13.0,VLSHFO 0.1,1
41500001901,1950.5,47.0,VLSHFO 0.1,1
41500001903,1950.5,47.0,VLSHFO 0.1,1
41500002113,664.0,16.0,VLSHFO 0.1,1
41500002115,1867.5,45.0,VLSHFO 0.1,1
41500002118,1826.0,44.0,VLSHFO 0.1,1
41500002121,539.5,13.0,VLSHFO 0.1,1
41500002132,622.5,15.0,VLSHFO 0.1,1
41500002134,0.0,0.0,VLSHFO 0.1,1
41500002145,83.0,2.0,VLSHFO 0.1,1
41500002159,1535.5,37.0,VLSHFO 0.1,1
41500002161,1950.5,47.0,VLSHFO 0.1,1
41500002163,0.0,0.0,ULSMGO 0.1,1
41500002172,1784.5,43.0,VLSHFO 0.1,1
41500002181,166.0,4.0,ULSMGO 0.1,2
41500002186,166.0,4.0,VLSHFO 0.1,1
41500002188,1909.0,46.0,VLSHFO 0.1,1
41500002190,1867.5,45.0,VLSHFO 0.1,1
41500002192,1411.0,34.0,VLSHFO 0.1,1
41500002203,41.5,1.0,VLSHFO 0.1,1
41500002215,166.0,4.0,VLSHFO 0.1,1
41500002223,41.5,1.0,VLSHFO 0.1,1
41500002227,207.5,5.0,VLSHFO 0.1,1
41500002238,83.0,2.0,ULSMGO 0.1,2
41500002243,498.0,12.0,VLSHFO 0.1,1
41500002251,83.0,2.0,VLSHFO 0.1,1
41500002259,83.0,2.0,VLSHFO 0.1,1
41500002268,41.5,1.0,VLSHFO 0.1,1
41500002272,1494.0,36.0,VLSHFO 0.1,1
41500002274,1950.5,47.0,VLSHFO 0.1,1
41500002277,1950.5,47.0,VLSHFO 0.1,1
41500002279,1950.5,47.0,VLSHFO 0.1,1
41500002281,207.5,5.0,VLSHFO 0.1,1
41500002292,41.5,1.0,VLSHFO 0.1,1
41500002300,41.5,1.0,VLSHFO 0.1,1
41500002309,207.5,5.0,VLSHFO 0.1,1
41500002313,830.0,20.0,VLSHFO 0.1,1
41500002315,1867.5,45.0,VLSHFO 0.1,1
41500002318,1826.0,44.0,VLSHFO 0.1,1
41500002320,1909.0,46.0,VLSHFO 0.1,1
41500002324,124.5,3.0,VLSHFO 0.1,1
41500002331,20.75,0.5,VLSHFO 0.1,1
41500002335,124.5,3.0,VLSHFO 0.1,1
41500002339,290.5,7.0,VLSHFO 0.1,1
41500002347,332.0,8.0,VLSHFO 0.1,1
41500002352,1162.0,28.0,VLSHFO 0.1,1
41500002354,1432.35,34.5,ULSMGO 0.1,2
41500002357,1971.85,47.5,ULSMGO 0.1,2
41500002359,2054.85,49.5,ULSMGO 0.1,2
41500002361,2033.5,49.0,VLSHFO 0.1,1
41500002363,2137.85,51.5,ULSMGO 0.1,2
41500002365,2137.85,51.5,ULSMGO 0.1,2
41500002368,2137.85,51.5,ULSMGO 0.1,2
41500002371,2075.0,50.0,VLSHFO 0.1,1
41500002373,2116.5,51.0,VLSHFO 0.1,1
41500002375,2116.5,51.0,VLSHFO 0.1,1
41500002377,2116.5,51.0,VLSHFO 0.1,1
41500002379,2116.5,51.0,VLSHFO 0.1,1
41500002381,2116.5,51.0,VLSHFO 0.1,1
41500002389,41.5,1.0,VLSHFO 0.1,1
41500002393,207.5,5.0,VLSHFO 0.1,1
